year,engine_volume,mileage,imgs_count,g_start_year,g_end_year,g_number,g_age_car_release,g_span,car_age,log_mileage,mileage_per_year,log_mileage_per_year,log_imgs_count,steering_wheel,kz_registration,g_is_current,g_is_restyling,generation_number_missing,is_premium,is_big_city,is_electric,is_new_car,is_recent_car,is_old_car,is_metallic,color_known,has_low_mileage,has_high_mileage,is_automatic_like,has_few_photos,has_many_photos
1.3462710844543722,-1.0683335343347666,-1.2760796445049738,-0.26791684557987894,1.0379559464167898,1.0856764176133655,0.1685361515795246,1.507227704124429,0.37777962007793126,-1.3462710844543744,-1.6413923741762568,0.38264474838592194,0.43961435197819715,0.001365065937056748,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0209916304310072,-0.1109368519235302,-1.113855678536594,-0.44334960254391476,1.0379559464167898,1.0856764176133655,1.1531280766049308,-0.09411151724661247,0.37777962007793126,-1.0209916304310094,-0.9949470428321885,-0.6635358211240843,-0.2591558647236082,-0.24642755029554875,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.6054056396858181,0.8464598304877062,0.8864956010263048,-0.6187823595079506,-0.4768733724615377,-0.6633916380906493,1.6454240391176338,-0.6278912577036263,-0.8034737917441005,0.6054056396858158,0.7471088587034196,0.010917034449313833,0.23878632874971412,-0.5440839454088052,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1.129418115105462,-1.5470318755403847,-1.3409692308923258,1.5741271025424972,0.06413709856643642,1.0856764176133655,-0.32375981093317846,5.243685887323526,3.921539855544027,-1.1294181151054643,-2.149891786858477,-1.4225295676313439,-1.4041709330135892,1.427433688352579,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
-1.7980969711048231,-0.015197183682406476,-0.5208378597408829,-0.5310659810259327,-1.7752985029286756,-1.898027912705248,-0.8160557734458815,-0.09411151724661247,-0.8034737917441005,1.798096971104821,-0.06667894535764274,-1.3769448134830076,-1.2889946420825922,-0.387801877388079,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-2.3402293944770984,-0.5896351931291484,1.822398105491082,-0.8819314949540044,-2.208106879751055,-2.2066869813588976,1.1531280766049308,-0.6278912577036263,-0.40972265447008993,2.3402293944770958,1.0415472205835128,-0.4261671204789567,-0.05707220080135763,-1.1455134772382143,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.7138321243602731,0.8464598304877062,-0.6515173755267113,-0.18020046709786103,-0.5850754666671325,-0.7662779943085325,-0.8160557734458815,-0.6278912577036263,-0.8034737917441005,0.7138321243602708,-0.20220959560396706,-1.248166139379676,-1.0169870598994184,0.11128999438577038,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
-1.6896704864303682,0.17628215279984055,0.9220550943665736,-0.35563322406189685,-1.450692220311891,-1.486482487833715,-0.8160557734458815,-1.1616709981606401,-0.40972265447008993,1.689670486430366,0.7603336793231154,-0.6062399278649157,-0.20684993070227553,-0.1173629016236218,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.15357975303536697,-0.5896351931291484,0.005489686645227254,0.17066504683021064,0.28054128697762604,0.15969921165241646,-0.8160557734458815,-0.6278912577036263,-0.40972265447008993,-0.15357975303536928,0.3312587750388453,-0.027622141618002145,0.2156884697202883,0.484066630205786,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
1.129418115105462,-0.1109368519235302,-1.089522083641337,-0.5310659810259327,1.0379559464167898,1.0856764176133655,1.1531280766049308,0.4396682232104014,0.37777962007793126,-1.1294181151054643,-0.9292076618853629,-0.15070220861917935,0.13847465011104415,-0.387801877388079,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
