target_log_price
15.919644834185693
15.55597690824336
15.068273812173889
16.61887099947687
16.257857680289998
14.99416586199818
15.173919972664004
17.073607134447293
15.424948670398354
16.61887099947687
17.6441519761925
15.9672728775028
17.341871111992198
16.142788361109663
15.9672728775028
16.503358119776173
14.80876270134486
16.5563506464056
15.656060350091908
16.624913313567735
15.830413711839864
15.830413711839864
15.03634077434184
14.626441218624947
15.789591722875162
14.690979711984754
16.097893045681612
16.41820031748273
16.195056784687036
17.458346099754813
14.845130332288226
15.201805169084134
14.914123179965662
14.978661680269909
17.05418904934434
16.835691560712963
16.51013780630191
15.656060350091908
14.731801689838347
15.850216336521664
15.424948670398354
15.483217567201578
17.05418904934434
16.694709071442087
16.454567959008102
14.80876270134486
14.731801689838347
14.709328661259072
16.447399470043365
15.46416937585933
14.66566191468422
16.185754392890075
16.087533448479086
16.860033043306743
15.687312888712007
15.990262393084793
16.454567959008102
15.483217567201578
15.068273812173889
15.687312888712007
16.705882371415992
16.204273438942487
15.789591722875162
15.656060350091908
17.87595358575207
15.274125813221904
15.520258832020865
16.204273438942487
15.50005612841392
14.914123179965662
16.231424425551033
14.77102238760702
14.978661680269909
15.201805169084134
16.012735135300492
16.98056361834687
16.380459992348886
15.46416937585933
16.588099342704055
15.281078330925528
16.41820031748273
14.508658238524095
15.955576839107596
16.04552506565036
14.914123179965662
15.226497775576943
15.732433317205148
15.250595321348806
16.677711496036597
15.226497775576943
14.77102238760702
16.213405921671733
16.648723960844016
16.52356082573315
15.29711532616119
16.496532155171714
16.266515742283485
15.894952224644102
15.424948670398354
15.068273812173889
15.9672728775028
16.759949589762293
14.80876270134486
16.166885910365842
16.096872116651735
14.914123179965662
15.404745967162468
16.300417291085605
15.52930866590278
17.034386422832473
16.915602891887552
15.38412668421143
15.747032114495012
15.64006001130563
15.687312888712007
16.648723960844016
15.520258832020865
15.7599912572715
16.51013780630191
15.123843647884687
15.319588176962746
14.914123179965662
16.94664751219259
15.607270193858982
15.955576839107596
15.29711532616119
14.731801689838347
16.21249641737161
15.250595321348806
15.424948670398354
15.810211007243431
15.830413711839864
17.129696599000436
17.747336210296442
15.656060350091908
14.603968372873895
16.41820031748273
15.931766193248746
17.36799741582595
15.38412668421143
16.453138366300696
16.001561947061912
17.110977022044946
15.520258832020865
14.914123179965662
16.29204904211537
14.77102238760702
15.55597690824336
16.195056784687036
14.80876270134486
15.424948670398354
15.694975760283178
16.118095750958314
15.919644834185693
15.404745967162468
14.845130332288226
16.2962419200238
15.687312888712007
16.785925074816024
14.946912992035967
17.665658180950928
15.46416937585933
16.993564429978885
17.622173069956816
15.955576839107596
15.9672728775028
15.803385043104912
15.11023799953124
16.213405921671733
16.166885910365842
15.137266664613223
16.034714150714915
15.38412668421143
15.150511887854474
15.363073279446224
17.370858648025116
16.835447569019376
16.906553056777135
14.946912992035967
16.376606423329896
15.29711532616119
17.90148688732258
15.830413711839864
15.483217567201578
15.530309066056198
15.501909696719672
15.250595321348806
14.978661680269909
16.951004817371683
15.483217567201578
15.250595321348806
16.341239282272525
15.123843647884687
15.520258832020865
15.830413711839864
15.483217567201578
16.67198082165602
16.231424425551033
16.012735246411598
15.053885078862573
17.01418371633128
15.404745967162468
15.46416937585933
16.503358119776173
15.454507466814658
14.845130332288226
16.341239282272525
16.349207451286784
15.341567078850604
15.739759356223798
16.118095750958314
14.508658238524095
16.52356082573315
15.830413711839864
16.432906463791053
15.511126350125648
15.448665192328171
16.489659276356317
16.213405921671733
17.11134746100564
15.76142084987672
15.955576839107596
15.29711532616119
16.012735246411598
16.5563506464056
15.53827733427679
14.731801689838347
16.066802461833923
16.892822864593636
16.52356082573315
15.607270193858982
15.520258832020865
14.508658238524095
15.068273812173889
15.424948670398354
16.066802461833923
