kolesa_id,kolesa_url,imgs_count,img_filename,img_url,csv_name,brand,page
222136300,https://kolesa.kz/a/show/222136300?search_id=fc4417c3b8fed9cc16879deeed725cc5d3581684&search_type=filter&advert_position=1,19,222136300.webp,https://kolesa-photos.kcdn.online/webp/2c/2cf457d8-6f95-4244-a764-a1edeba93e4d/3-750x470.webp,toyota_1_10,toyota,1
221974049,https://kolesa.kz/a/show/221974049?search_id=fc4417c3b8fed9cc16879deeed725cc5d3581684&search_type=filter&advert_position=2,32,221974049.webp,https://kolesa-photos.kcdn.online/webp/c4/c44e30f7-703d-466c-aaff-a1eb04e423c7/31-750x470.webp,toyota_1_10,toyota,1
220988576,https://kolesa.kz/a/show/220988576?search_id=f3ed7009195bed737291b8fd291b72c92fd69f7d&search_type=filter&advert_position=21,99,220988576.webp,https://kolesa-photos.kcdn.online/webp/2a/2aa33376-8b4d-4ba4-89e3-a1d6e46020e1/48-750x470.webp,toyota_1_10,toyota,2
222419024,https://kolesa.kz/a/show/222419024?search_id=53c7b0a967ea03d1136f3e604850a43dc30ca002&search_type=filter&advert_position=95,0,,,toyota_1_10,toyota,5
