kolesa_id,kolesa_url,imgs_count,img_filename,img_url,csv_name,brand,page
221375885,https://kolesa.kz/a/show/221375885?search_id=62e31aa20b9630b4415d7a34f2e993849ea14abf&search_type=filter&advert_position=1257,0,,,chevrolet_62_70,chevrolet,63
221375885,https://kolesa.kz/a/show/221375885?search_id=25b1ba31874fa8def3dcdfa83b7897ee47c8b5c9&search_type=filter&advert_position=1262,0,,,chevrolet_62_70,chevrolet,64
222891466,https://kolesa.kz/a/show/222891466?search_id=a83b10ae195320919b363530b20427ba2b07ed90&search_type=filter&advert_position=1300,0,,,chevrolet_62_70,chevrolet,65
222891466,https://kolesa.kz/a/show/222891466?search_id=05a8d1894c9c069c1f0e39e75c8cab3cb66fea1b&search_type=filter&advert_position=1305,0,,,chevrolet_62_70,chevrolet,66
222878839,https://kolesa.kz/a/show/222878839?search_id=6ef9ae7abbe4856fee6af64ab9fe92fa873410fb&search_type=filter&advert_position=1369,0,,,chevrolet_62_70,chevrolet,69
