kolesa_id,detail_url,brand,page,csv_name
215680145,https://kolesa.kz/a/show/215680145?search_id=3f17d40d60770d3f293fd841147340c752ce669c&search_type=filter&advert_position=300,bmw,15,bmw_14_18
