kolesa_id,detail_url,brand,page,csv_name
221860326,https://kolesa.kz/a/show/221860326?search_id=30bb70aa240f7588272b8a5d3b707c0c1396e1ba&search_type=filter&advert_position=268,lexus,14,lexus_11_15
220345896,https://kolesa.kz/a/show/220345896?search_id=30bb70aa240f7588272b8a5d3b707c0c1396e1ba&search_type=filter&advert_position=269,lexus,14,lexus_11_15
221867026,https://kolesa.kz/a/show/221867026?search_id=30bb70aa240f7588272b8a5d3b707c0c1396e1ba&search_type=filter&advert_position=270,lexus,14,lexus_11_15
219722126,https://kolesa.kz/a/show/219722126?search_id=30bb70aa240f7588272b8a5d3b707c0c1396e1ba&search_type=filter&advert_position=271,lexus,14,lexus_11_15
